YEAR,DOY,T2M,RH2M,PRECTOTCORR,ESTADO,CIDADE,REGIAO,DATE,HEAT_INDEX,TENDENCIA_AQUECIMENTO,AUMENTO_VS_2019
2019,1,25.29,86.46,15.83,MT,Cuiabá,Centro-Oeste,2019-01-01,419.1616290973202,25.29,-1.8109863013698657
2019,1,25.29,86.46,15.83,MT,Cuiabá,Centro-Oeste,2019-01-01,419.1616290973202,25.29,-1.8109863013698657
2019,2,26.65,80.07,0.34,MT,Cuiabá,Centro-Oeste,2019-01-02,325.23316335561776,25.74333333333333,-0.4509863013698663
2019,2,26.65,80.07,0.34,MT,Cuiabá,Centro-Oeste,2019-01-02,325.23316335561776,25.97,-0.4509863013698663
2019,3,27.42,78.13,0.1,MT,Cuiabá,Centro-Oeste,2019-01-03,301.30134295196564,26.26,0.31901369863013684
2019,3,27.42,78.13,0.1,MT,Cuiabá,Centro-Oeste,2019-01-03,301.30134295196564,26.453333333333333,0.31901369863013684
2019,4,27.59,79.05,2.93,MT,Cuiabá,Centro-Oeste,2019-01-04,312.9588213732584,26.615714285714287,0.489013698630135
2019,4,27.59,79.05,2.93,MT,Cuiabá,Centro-Oeste,2019-01-04,312.9588213732584,26.7375,0.489013698630135
2019,5,27.02,81.03,7.4,MT,Cuiabá,Centro-Oeste,2019-01-05,338.51389856883765,26.76888888888889,-0.08098630136986529
2019,5,27.02,81.03,7.4,MT,Cuiabá,Centro-Oeste,2019-01-05,338.51389856883765,26.794,-0.08098630136986529
2019,6,26.55,82.56,2.18,MT,Cuiabá,Centro-Oeste,2019-01-06,359.60556035194907,26.771818181818183,-0.5509863013698642
2019,6,26.55,82.56,2.18,MT,Cuiabá,Centro-Oeste,2019-01-06,359.60556035194907,26.753333333333334,-0.5509863013698642
2019,7,26.49,79.44,1.98,MT,Cuiabá,Centro-Oeste,2019-01-07,316.8511559658362,26.733076923076922,-0.6109863013698664
2019,7,26.49,79.44,1.98,MT,Cuiabá,Centro-Oeste,2019-01-07,316.8511559658362,26.715714285714284,-0.6109863013698664
2019,8,26.88,78.18,0.32,MT,Cuiabá,Centro-Oeste,2019-01-08,301.3753595976698,26.726666666666667,-0.22098630136986586
2019,8,26.88,78.18,0.32,MT,Cuiabá,Centro-Oeste,2019-01-08,301.3753595976698,26.73625,-0.22098630136986586
2019,9,27.15,76.52,0.12,MT,Cuiabá,Centro-Oeste,2019-01-09,281.8761160019836,26.76058823529412,0.04901369863013372
2019,9,27.15,76.52,0.12,MT,Cuiabá,Centro-Oeste,2019-01-09,281.8761160019836,26.78222222222222,0.04901369863013372
2019,10,26.96,75.57,3.55,MT,Cuiabá,Centro-Oeste,2019-01-10,270.92847975267506,26.791578947368418,-0.140986301369864
2019,10,26.96,75.57,3.55,MT,Cuiabá,Centro-Oeste,2019-01-10,270.92847975267506,26.8,-0.140986301369864
2019,11,25.29,83.92,18.46,MT,Cuiabá,Centro-Oeste,2019-01-11,378.5695551253992,26.728095238095236,-1.8109863013698657
2019,11,25.29,83.92,18.46,MT,Cuiabá,Centro-Oeste,2019-01-11,378.5695551253992,26.662727272727274,-1.8109863013698657
2019,12,25.78,78.57,2.67,MT,Cuiabá,Centro-Oeste,2019-01-12,305.1051239418331,26.624347826086957,-1.3209863013698637
2019,12,25.78,78.57,2.67,MT,Cuiabá,Centro-Oeste,2019-01-12,305.1051239418331,26.589166666666667,-1.3209863013698637
2019,13,26.18,76.54,2.28,MT,Cuiabá,Centro-Oeste,2019-01-13,281.13686653342864,26.572799999999997,-0.9209863013698651
2019,13,26.18,76.54,2.28,MT,Cuiabá,Centro-Oeste,2019-01-13,281.13686653342864,26.557692307692307,-0.9209863013698651
2019,14,26.63,74.13,3.57,MT,Cuiabá,Centro-Oeste,2019-01-14,255.03083860104158,26.56037037037037,-0.47098630136986586
2019,14,26.63,74.13,3.57,MT,Cuiabá,Centro-Oeste,2019-01-14,255.03083860104158,26.562857142857144,-0.47098630136986586
2019,15,26.57,73.26,0.03,MT,Cuiabá,Centro-Oeste,2019-01-15,245.9816183242781,26.563103448275864,-0.5309863013698646
2019,15,26.57,73.26,0.03,MT,Cuiabá,Centro-Oeste,2019-01-15,245.9816183242781,26.563333333333333,-0.5309863013698646
2019,16,27.33,72.61,0.45,MT,Cuiabá,Centro-Oeste,2019-01-16,240.22358334683088,26.588064516129034,0.22901369863013343
2019,16,27.33,72.61,0.45,MT,Cuiabá,Centro-Oeste,2019-01-16,240.22358334683088,26.61125,0.22901369863013343
2019,17,28.11,73.04,0.06,MT,Cuiabá,Centro-Oeste,2019-01-17,245.29677920264862,26.656666666666666,1.0090136986301346
2019,17,28.11,73.04,0.06,MT,Cuiabá,Centro-Oeste,2019-01-17,245.29677920264862,26.699411764705882,1.0090136986301346
2019,18,27.52,77.35,8.63,MT,Cuiabá,Centro-Oeste,2019-01-18,291.9732546966946,26.72285714285714,0.4190136986301347
2019,18,27.52,77.35,8.63,MT,Cuiabá,Centro-Oeste,2019-01-18,291.9732546966946,26.744999999999997,0.4190136986301347
2019,19,26.33,80.25,17.12,MT,Cuiabá,Centro-Oeste,2019-01-19,327.2984925388462,26.73378378378378,-0.7709863013698666
2019,19,26.33,80.25,17.12,MT,Cuiabá,Centro-Oeste,2019-01-19,327.2984925388462,26.723157894736843,-0.7709863013698666
2019,20,26.6,77.25,1.99,MT,Cuiabá,Centro-Oeste,2019-01-20,289.8647892146293,26.72,-0.5009863013698634
2019,20,26.6,77.25,1.99,MT,Cuiabá,Centro-Oeste,2019-01-20,289.8647892146293,26.717000000000002,-0.5009863013698634
2019,21,27.68,71.42,0.86,MT,Cuiabá,Centro-Oeste,2019-01-21,229.06649758318034,26.740487804878047,0.5790136986301349
2019,21,27.68,71.42,0.86,MT,Cuiabá,Centro-Oeste,2019-01-21,229.06649758318034,26.762857142857143,0.5790136986301349
2019,22,28.9,68.43,0.55,MT,Cuiabá,Centro-Oeste,2019-01-22,203.67775683630134,26.812558139534886,1.7990136986301337
2019,22,28.9,68.43,0.55,MT,Cuiabá,Centro-Oeste,2019-01-22,203.67775683630134,26.86,1.7990136986301337
2019,23,29.3,73.9,1.57,MT,Cuiabá,Centro-Oeste,2019-01-23,255.29444884690557,26.914222222222218,2.199013698630136
2019,23,29.3,73.9,1.57,MT,Cuiabá,Centro-Oeste,2019-01-23,255.29444884690557,26.96608695652174,2.199013698630136
2019,24,27.98,78.01,1.31,MT,Cuiabá,Centro-Oeste,2019-01-24,300.39248118787424,26.987659574468086,0.8790136986301356
2019,24,27.98,78.01,1.31,MT,Cuiabá,Centro-Oeste,2019-01-24,300.39248118787424,27.008333333333336,0.8790136986301356
2019,25,28.34,74.41,1.45,MT,Cuiabá,Centro-Oeste,2019-01-25,259.69976071357223,27.035510204081632,1.239013698630135
2019,25,28.34,74.41,1.45,MT,Cuiabá,Centro-Oeste,2019-01-25,259.69976071357223,27.0616,1.239013698630135
2019,26,27.75,77.36,7.01,MT,Cuiabá,Centro-Oeste,2019-01-26,292.32235245071166,27.075098039215685,0.6490136986301351
2019,26,27.75,77.36,7.01,MT,Cuiabá,Centro-Oeste,2019-01-26,292.32235245071166,27.088076923076922,0.6490136986301351
2019,27,25.67,86.27,23.79,MT,Cuiabá,Centro-Oeste,2019-01-27,416.373173870059,27.06132075471698,-1.4309863013698632
2019,27,25.67,86.27,23.79,MT,Cuiabá,Centro-Oeste,2019-01-27,416.373173870059,27.035555555555558,-1.4309863013698632
2019,28,24.62,82.71,5.0,MT,Cuiabá,Centro-Oeste,2019-01-28,359.85643418410433,26.991636363636363,-2.480986301369864
2019,28,24.62,82.71,5.0,MT,Cuiabá,Centro-Oeste,2019-01-28,359.85643418410433,26.949285714285715,-2.480986301369864
2019,29,24.03,84.26,3.03,MT,Cuiabá,Centro-Oeste,2019-01-29,382.52642884467355,26.898070175438598,-3.0709863013698637
2019,29,24.03,84.26,3.03,MT,Cuiabá,Centro-Oeste,2019-01-29,382.52642884467355,26.848620689655174,-3.0709863013698637
2019,30,26.54,74.17,2.32,MT,Cuiabá,Centro-Oeste,2019-01-30,255.36155914263995,26.843389830508475,-0.5609863013698657
2019,30,26.54,74.17,2.32,MT,Cuiabá,Centro-Oeste,2019-01-30,255.36155914263995,26.83833333333333,-0.5609863013698657
2019,31,28.1,70.29,1.12,MT,Cuiabá,Centro-Oeste,2019-01-31,219.05295958729027,26.859016393442623,0.9990136986301366
2019,31,28.1,70.29,1.12,MT,Cuiabá,Centro-Oeste,2019-01-31,219.05295958729027,26.879032258064516,0.9990136986301366
2019,32,29.3,65.13,2.46,MT,Cuiabá,Centro-Oeste,2019-02-01,178.22697241486517,26.917460317460318,2.199013698630136
2019,32,29.3,65.13,2.46,MT,Cuiabá,Centro-Oeste,2019-02-01,178.22697241486517,26.9546875,2.199013698630136
2019,33,27.14,77.84,1.44,MT,Cuiabá,Centro-Oeste,2019-02-02,297.4830990339698,26.957538461538462,0.03901369863013571
2019,33,27.14,77.84,1.44,MT,Cuiabá,Centro-Oeste,2019-02-02,297.4830990339698,26.96030303030303,0.03901369863013571
2019,34,28.48,69.38,0.03,MT,Cuiabá,Centro-Oeste,2019-02-03,211.36762239472236,26.982985074626864,1.3790136986301356
2019,34,28.48,69.38,0.03,MT,Cuiabá,Centro-Oeste,2019-02-03,211.36762239472236,27.005,1.3790136986301356
2019,35,28.01,70.87,0.0,MT,Cuiabá,Centro-Oeste,2019-02-04,224.25935953435206,27.019565217391303,0.9090136986301367
2019,35,28.01,70.87,0.0,MT,Cuiabá,Centro-Oeste,2019-02-04,224.25935953435206,27.033714285714286,0.9090136986301367
2019,36,27.95,70.6,0.03,MT,Cuiabá,Centro-Oeste,2019-02-05,221.71849043540962,27.04661971830986,0.8490136986301344
2019,36,27.95,70.6,0.03,MT,Cuiabá,Centro-Oeste,2019-02-05,221.71849043540962,27.059166666666666,0.8490136986301344
2019,37,28.84,68.32,0.38,MT,Cuiabá,Centro-Oeste,2019-02-06,202.69872087016537,27.083561643835615,1.739013698630135
2019,37,28.84,68.32,0.38,MT,Cuiabá,Centro-Oeste,2019-02-06,202.69872087016537,27.107297297297297,1.739013698630135
2019,38,28.76,73.0,0.63,MT,Cuiabá,Centro-Oeste,2019-02-07,245.54433156066347,27.129333333333335,1.6590136986301367
2019,38,28.76,73.0,0.63,MT,Cuiabá,Centro-Oeste,2019-02-07,245.54433156066347,27.15078947368421,1.6590136986301367
2019,39,28.44,76.2,8.55,MT,Cuiabá,Centro-Oeste,2019-02-08,279.49824068639873,27.167532467532467,1.3390136986301364
2019,39,28.44,76.2,8.55,MT,Cuiabá,Centro-Oeste,2019-02-08,279.49824068639873,27.183846153846154,1.3390136986301364
2019,40,27.55,81.06,5.37,MT,Cuiabá,Centro-Oeste,2019-02-09,339.4549188099072,27.188481012658226,0.44901369863013585
2019,40,27.55,81.06,5.37,MT,Cuiabá,Centro-Oeste,2019-02-09,339.4549188099072,27.193,0.44901369863013585
2019,41,27.73,77.59,0.5,MT,Cuiabá,Centro-Oeste,2019-02-10,295.05425294118805,27.19962962962963,0.6290136986301356
2019,41,27.73,77.59,0.5,MT,Cuiabá,Centro-Oeste,2019-02-10,295.05425294118805,27.20609756097561,0.6290136986301356
2019,42,27.99,77.1,0.32,MT,Cuiabá,Centro-Oeste,2019-02-11,289.48063090818755,27.2155421686747,0.8890136986301336
2019,42,27.99,77.1,0.32,MT,Cuiabá,Centro-Oeste,2019-02-11,289.48063090818755,27.224761904761905,0.8890136986301336
2019,43,27.56,79.72,10.4,MT,Cuiabá,Centro-Oeste,2019-02-12,321.5511961882103,27.22870588235294,0.45901369863013386
2019,43,27.56,79.72,10.4,MT,Cuiabá,Centro-Oeste,2019-02-12,321.5511961882103,27.232558139534884,0.45901369863013386
2019,44,26.55,86.22,7.45,MT,Cuiabá,Centro-Oeste,2019-02-13,416.4230019248339,27.224712643678163,-0.5509863013698642
2019,44,26.55,86.22,7.45,MT,Cuiabá,Centro-Oeste,2019-02-13,416.4230019248339,27.217045454545453,-0.5509863013698642
2019,45,26.55,80.32,0.61,MT,Cuiabá,Centro-Oeste,2019-02-14,328.4505041476833,27.209550561797755,-0.5509863013698642
2019,45,26.55,80.32,0.61,MT,Cuiabá,Centro-Oeste,2019-02-14,328.4505041476833,27.202222222222222,-0.5509863013698642
2019,46,26.8,76.78,2.3,MT,Cuiabá,Centro-Oeste,2019-02-15,284.5398010894654,27.197802197802197,-0.30098630136986415
2019,46,26.8,76.78,2.3,MT,Cuiabá,Centro-Oeste,2019-02-15,284.5398010894654,27.19347826086957,-0.30098630136986415
2019,47,26.25,86.89,33.01,MT,Cuiabá,Centro-Oeste,2019-02-16,427.37358512012395,27.183333333333334,-0.8509863013698649
2019,47,26.25,86.89,33.01,MT,Cuiabá,Centro-Oeste,2019-02-16,427.37358512012395,27.173404255319152,-0.8509863013698649
2019,48,27.11,76.56,2.39,MT,Cuiabá,Centro-Oeste,2019-02-17,282.2977952067955,27.172736842105262,0.00901369863013457
2019,48,27.11,76.56,2.39,MT,Cuiabá,Centro-Oeste,2019-02-17,282.2977952067955,27.172083333333333,0.00901369863013457
2019,49,27.22,78.17,1.78,MT,Cuiabá,Centro-Oeste,2019-02-18,301.5924624181598,27.172577319587628,0.119013698630134
2019,49,27.22,78.17,1.78,MT,Cuiabá,Centro-Oeste,2019-02-18,301.5924624181598,27.173061224489796,0.119013698630134
2019,50,25.41,88.46,44.39,MT,Cuiabá,Centro-Oeste,2019-02-19,453.9899429972027,27.155252525252525,-1.6909863013698647
2019,50,25.41,88.46,44.39,MT,Cuiabá,Centro-Oeste,2019-02-19,453.9899429972027,27.137800000000002,-1.6909863013698647
2019,51,26.76,83.44,1.75,MT,Cuiabá,Centro-Oeste,2019-02-20,372.7851010476023,27.134059405940594,-0.3409863013698633
2019,51,26.76,83.44,1.75,MT,Cuiabá,Centro-Oeste,2019-02-20,372.7851010476023,27.130392156862747,-0.3409863013698633
2019,52,26.69,84.61,21.06,MT,Cuiabá,Centro-Oeste,2019-02-21,390.62538659764954,27.126116504854366,-0.4109863013698636
2019,52,26.69,84.61,21.06,MT,Cuiabá,Centro-Oeste,2019-02-21,390.62538659764954,27.121923076923075,-0.4109863013698636
2019,53,25.94,86.07,17.8,MT,Cuiabá,Centro-Oeste,2019-02-22,413.3315304416972,27.110666666666667,-1.1609863013698636
2019,53,25.94,86.07,17.8,MT,Cuiabá,Centro-Oeste,2019-02-22,413.3315304416972,27.099622641509434,-1.1609863013698636
2019,54,26.3,81.98,17.39,MT,Cuiabá,Centro-Oeste,2019-02-23,351.03650702291486,27.09214953271028,-0.8009863013698642
2019,54,26.3,81.98,17.39,MT,Cuiabá,Centro-Oeste,2019-02-23,351.03650702291486,27.084814814814813,-0.8009863013698642
2019,55,26.8,81.08,3.04,MT,Cuiabá,Centro-Oeste,2019-02-24,338.9791895499963,27.082201834862385,-0.30098630136986415
2019,55,26.8,81.08,3.04,MT,Cuiabá,Centro-Oeste,2019-02-24,338.9791895499963,27.079636363636364,-0.30098630136986415
2019,56,25.98,84.47,2.79,MT,Cuiabá,Centro-Oeste,2019-02-25,387.73139928395824,27.069729729729733,-1.1209863013698644
2019,56,25.98,84.47,2.79,MT,Cuiabá,Centro-Oeste,2019-02-25,387.73139928395824,27.06,-1.1209863013698644
2019,57,25.73,84.63,5.71,MT,Cuiabá,Centro-Oeste,2019-02-26,389.9783030032464,27.048230088495572,-1.3709863013698644
2019,57,25.73,84.63,5.71,MT,Cuiabá,Centro-Oeste,2019-02-26,389.9783030032464,27.036666666666665,-1.3709863013698644
2019,58,25.16,86.01,2.43,MT,Cuiabá,Centro-Oeste,2019-02-27,411.56273047858633,27.020347826086958,-1.9409863013698647
2019,58,25.16,86.01,2.43,MT,Cuiabá,Centro-Oeste,2019-02-27,411.56273047858633,27.004310344827587,-1.9409863013698647
2019,59,25.79,82.12,10.07,MT,Cuiabá,Centro-Oeste,2019-02-28,352.5181194908882,26.993931623931623,-1.3109863013698657
2019,59,25.79,82.12,10.07,MT,Cuiabá,Centro-Oeste,2019-02-28,352.5181194908882,26.98372881355932,-1.3109863013698657
2019,60,26.26,83.25,2.04,MT,Cuiabá,Centro-Oeste,2019-03-01,369.4489287852365,26.977647058823532,-0.8409863013698633
2019,60,26.26,83.25,2.04,MT,Cuiabá,Centro-Oeste,2019-03-01,369.4489287852365,26.971666666666668,-0.8409863013698633
2019,61,26.63,83.36,6.16,MT,Cuiabá,Centro-Oeste,2019-03-02,371.4584914446902,26.968842975206613,-0.47098630136986586
2019,61,26.63,83.36,6.16,MT,Cuiabá,Centro-Oeste,2019-03-02,371.4584914446902,26.966065573770493,-0.47098630136986586
2019,62,26.39,83.34,1.01,MT,Cuiabá,Centro-Oeste,2019-03-03,370.91989224133664,26.961382113821138,-0.7109863013698643
2019,62,26.39,83.34,1.01,MT,Cuiabá,Centro-Oeste,2019-03-03,370.91989224133664,26.956774193548387,-0.7109863013698643
2019,63,26.77,81.55,0.63,MT,Cuiabá,Centro-Oeste,2019-03-04,345.45411980187987,26.95528,-0.3309863013698653
2019,63,26.77,81.55,0.63,MT,Cuiabá,Centro-Oeste,2019-03-04,345.45411980187987,26.95380952380952,-0.3309863013698653
2019,64,26.69,83.4,2.23,MT,Cuiabá,Centro-Oeste,2019-03-05,372.1163534140301,26.951732283464565,-0.4109863013698636
2019,64,26.69,83.4,2.23,MT,Cuiabá,Centro-Oeste,2019-03-05,372.1163534140301,26.9496875,-0.4109863013698636
2019,65,26.6,81.38,0.07,MT,Cuiabá,Centro-Oeste,2019-03-06,342.91803710776077,26.946976744186045,-0.5009863013698634
2019,65,26.6,81.38,0.07,MT,Cuiabá,Centro-Oeste,2019-03-06,342.91803710776077,26.944307692307692,-0.5009863013698634
2019,66,26.57,80.95,0.26,MT,Cuiabá,Centro-Oeste,2019-03-07,336.9701052732879,26.941450381679388,-0.5309863013698646
2019,66,26.57,80.95,0.26,MT,Cuiabá,Centro-Oeste,2019-03-07,336.9701052732879,26.938636363636363,-0.5309863013698646
2019,67,26.91,77.52,1.04,MT,Cuiabá,Centro-Oeste,2019-03-08,293.3941462134241,26.93842105263158,-0.19098630136986472
2019,67,26.91,77.52,1.04,MT,Cuiabá,Centro-Oeste,2019-03-08,293.3941462134241,26.938208955223878,-0.19098630136986472
2019,68,26.7,80.2,10.41,MT,Cuiabá,Centro-Oeste,2019-03-09,327.00427496807276,26.936444444444444,-0.40098630136986557
2019,68,26.7,80.2,10.41,MT,Cuiabá,Centro-Oeste,2019-03-09,327.00427496807276,26.93470588235294,-0.40098630136986557
2019,69,25.78,85.55,2.64,MT,Cuiabá,Centro-Oeste,2019-03-10,404.6733675785389,26.926277372262774,-1.3209863013698637
2019,69,25.78,85.55,2.64,MT,Cuiabá,Centro-Oeste,2019-03-10,404.6733675785389,26.917971014492753,-1.3209863013698637
2019,70,26.62,82.4,10.51,MT,Cuiabá,Centro-Oeste,2019-03-11,357.3626678219893,26.915827338129496,-0.48098630136986387
2019,70,26.62,82.4,10.51,MT,Cuiabá,Centro-Oeste,2019-03-11,357.3626678219893,26.913714285714285,-0.48098630136986387
2019,71,26.35,81.39,2.33,MT,Cuiabá,Centro-Oeste,2019-03-12,342.806801860803,26.909716312056737,-0.7509863013698634
2019,71,26.35,81.39,2.33,MT,Cuiabá,Centro-Oeste,2019-03-12,342.806801860803,26.905774647887323,-0.7509863013698634
2019,72,26.47,80.5,1.89,MT,Cuiabá,Centro-Oeste,2019-03-13,330.7784287421464,26.902727272727272,-0.630986301369866
2019,72,26.47,80.5,1.89,MT,Cuiabá,Centro-Oeste,2019-03-13,330.7784287421464,26.899722222222223,-0.630986301369866
2019,73,26.59,82.32,4.85,MT,Cuiabá,Centro-Oeste,2019-03-14,356.18137722850315,26.897586206896552,-0.510986301369865
2019,73,26.59,82.32,4.85,MT,Cuiabá,Centro-Oeste,2019-03-14,356.18137722850315,26.895479452054797,-0.510986301369865
2019,74,25.71,87.66,6.33,MT,Cuiabá,Centro-Oeste,2019-03-15,440.1052014294562,26.887414965986395,-1.390986301369864
2019,74,25.71,87.66,6.33,MT,Cuiabá,Centro-Oeste,2019-03-15,440.1052014294562,26.879459459459458,-1.390986301369864
2019,75,26.87,82.6,9.01,MT,Cuiabá,Centro-Oeste,2019-03-16,360.50593793823765,26.879395973154363,-0.23098630136986387
2019,75,26.87,82.6,9.01,MT,Cuiabá,Centro-Oeste,2019-03-16,360.50593793823765,26.879333333333335,-0.23098630136986387
2019,76,26.28,85.22,1.2,MT,Cuiabá,Centro-Oeste,2019-03-17,399.86340429994664,26.875364238410594,-0.8209863013698637
2019,76,26.28,85.22,1.2,MT,Cuiabá,Centro-Oeste,2019-03-17,399.86340429994664,26.87144736842105,-0.8209863013698637
2019,77,27.37,80.2,16.0,MT,Cuiabá,Centro-Oeste,2019-03-18,327.6742749680728,26.87470588235294,0.26901369863013613
2019,77,27.37,80.2,16.0,MT,Cuiabá,Centro-Oeste,2019-03-18,327.6742749680728,26.877922077922076,0.26901369863013613
2019,78,27.44,82.29,4.6,MT,Cuiabá,Centro-Oeste,2019-03-19,356.6005269027274,26.881548387096775,0.3390136986301364
2019,78,27.44,82.29,4.6,MT,Cuiabá,Centro-Oeste,2019-03-19,356.6005269027274,26.885128205128204,0.3390136986301364
2019,79,26.76,86.62,34.72,MT,Cuiabá,Centro-Oeste,2019-03-20,423.31682031115076,26.884331210191085,-0.3409863013698633
2019,79,26.76,86.62,34.72,MT,Cuiabá,Centro-Oeste,2019-03-20,423.31682031115076,26.88354430379747,-0.3409863013698633
2019,80,25.56,88.21,0.36,MT,Cuiabá,Centro-Oeste,2019-03-21,449.6632778781118,26.875220125786164,-1.5409863013698661
2019,80,25.56,88.21,0.36,MT,Cuiabá,Centro-Oeste,2019-03-21,449.6632778781118,26.867,-1.5409863013698661
2019,81,25.76,84.35,0.01,MT,Cuiabá,Centro-Oeste,2019-03-22,385.64833713852005,26.860124223602487,-1.3409863013698633
2019,81,25.76,84.35,0.01,MT,Cuiabá,Centro-Oeste,2019-03-22,385.64833713852005,26.85333333333333,-1.3409863013698633
2019,82,26.54,82.77,0.0,MT,Cuiabá,Centro-Oeste,2019-03-23,362.65219393038564,26.851411042944783,-0.5609863013698657
2019,82,26.54,82.77,0.0,MT,Cuiabá,Centro-Oeste,2019-03-23,362.65219393038564,26.84951219512195,-0.5609863013698657
2019,83,27.21,79.35,1.14,MT,Cuiabá,Centro-Oeste,2019-03-24,316.4125129259406,26.851696969696967,0.10901369863013599
2019,83,27.21,79.35,1.14,MT,Cuiabá,Centro-Oeste,2019-03-24,316.4125129259406,26.853855421686745,0.10901369863013599
2019,84,27.34,80.27,0.08,MT,Cuiabá,Centro-Oeste,2019-03-25,328.57453055027844,26.856766467065867,0.239013698630135
2019,84,27.34,80.27,0.08,MT,Cuiabá,Centro-Oeste,2019-03-25,328.57453055027844,26.85964285714286,0.239013698630135
2019,85,26.97,83.5,0.74,MT,Cuiabá,Centro-Oeste,2019-03-26,373.8948855201088,26.860295857988167,-0.130986301369866
2019,85,26.97,83.5,0.74,MT,Cuiabá,Centro-Oeste,2019-03-26,373.8948855201088,26.860941176470586,-0.130986301369866
2019,86,26.87,84.9,1.52,MT,Cuiabá,Centro-Oeste,2019-03-27,395.36524128507074,26.860994152046786,-0.23098630136986387
2019,86,26.87,84.9,1.52,MT,Cuiabá,Centro-Oeste,2019-03-27,395.36524128507074,26.861046511627908,-0.23098630136986387
2019,87,26.51,83.95,4.12,MT,Cuiabá,Centro-Oeste,2019-03-28,380.2472418551304,26.85901734104046,-0.5909863013698633
2019,87,26.51,83.95,4.12,MT,Cuiabá,Centro-Oeste,2019-03-28,380.2472418551304,26.857011494252873,-0.5909863013698633
2019,88,27.14,81.77,4.59,MT,Cuiabá,Centro-Oeste,2019-03-29,348.90853736022564,26.85862857142857,0.03901369863013571
2019,88,27.14,81.77,4.59,MT,Cuiabá,Centro-Oeste,2019-03-29,348.90853736022564,26.860227272727272,0.03901369863013571
2019,89,27.29,81.51,3.31,MT,Cuiabá,Centro-Oeste,2019-03-30,345.4160388705608,26.862655367231635,0.18901369863013429
2019,89,27.29,81.51,3.31,MT,Cuiabá,Centro-Oeste,2019-03-30,345.4160388705608,26.865056179775284,0.18901369863013429
2019,90,27.95,79.3,0.07,MT,Cuiabá,Centro-Oeste,2019-03-31,316.51052911731983,26.871117318435754,0.8490136986301344
2019,90,27.95,79.3,0.07,MT,Cuiabá,Centro-Oeste,2019-03-31,316.51052911731983,26.877111111111113,0.8490136986301344
2019,91,27.13,83.97,9.4,MT,Cuiabá,Centro-Oeste,2019-04-01,381.17264782906517,26.878508287292817,0.029013698630134144
2019,91,27.13,83.97,9.4,MT,Cuiabá,Centro-Oeste,2019-04-01,381.17264782906517,26.879890109890113,0.029013698630134144
2019,92,27.33,82.71,8.12,MT,Cuiabá,Centro-Oeste,2019-04-02,362.5664341841043,26.882349726775956,0.22901369863013343
2019,92,27.33,82.71,8.12,MT,Cuiabá,Centro-Oeste,2019-04-02,362.5664341841043,26.88478260869565,0.22901369863013343
2019,93,26.05,87.37,41.28,MT,Cuiabá,Centro-Oeste,2019-04-03,435.40338633056115,26.880270270270273,-1.0509863013698642
2019,93,26.05,87.37,41.28,MT,Cuiabá,Centro-Oeste,2019-04-03,435.40338633056115,26.875806451612902,-1.0509863013698642
2019,94,26.04,86.52,2.83,MT,Cuiabá,Centro-Oeste,2019-04-04,420.91674779026863,26.871336898395718,-1.0609863013698657
2019,94,26.04,86.52,2.83,MT,Cuiabá,Centro-Oeste,2019-04-04,420.91674779026863,26.866914893617025,-1.0609863013698657
2019,95,26.6,84.6,6.84,MT,Cuiabá,Centro-Oeste,2019-04-05,390.37901459243693,26.865502645502644,-0.5009863013698634
2019,95,26.6,84.6,6.84,MT,Cuiabá,Centro-Oeste,2019-04-05,390.37901459243693,26.864105263157896,-0.5009863013698634
2019,96,21.53,86.6,8.67,MT,Cuiabá,Centro-Oeste,2019-04-06,417.7503176467915,26.836178010471205,-5.570986301369864
2019,96,21.53,86.6,8.67,MT,Cuiabá,Centro-Oeste,2019-04-06,417.7503176467915,26.808541666666667,-5.570986301369864
2019,97,22.51,85.32,0.26,MT,Cuiabá,Centro-Oeste,2019-04-07,397.6957219406419,26.786269430051814,-4.590986301369863
2019,97,22.51,85.32,0.26,MT,Cuiabá,Centro-Oeste,2019-04-07,397.6957219406419,26.764226804123712,-4.590986301369863
2019,98,23.73,85.4,3.28,MT,Cuiabá,Centro-Oeste,2019-04-08,400.20180326901965,26.748666666666665,-3.3709863013698644
2019,98,23.73,85.4,3.28,MT,Cuiabá,Centro-Oeste,2019-04-08,400.20180326901965,26.73326530612245,-3.3709863013698644
2019,99,24.85,81.99,0.14,MT,Cuiabá,Centro-Oeste,2019-04-09,349.72842027062194,26.723705583756345,-2.2509863013698634
2019,99,24.85,81.99,0.14,MT,Cuiabá,Centro-Oeste,2019-04-09,349.72842027062194,26.714242424242425,-2.2509863013698634
2019,100,25.9,84.58,39.92,MT,Cuiabá,Centro-Oeste,2019-04-10,389.36644288892734,26.710150753768843,-1.2009863013698663
2019,100,25.9,84.58,39.92,MT,Cuiabá,Centro-Oeste,2019-04-10,389.36644288892734,26.706100000000003,-1.2009863013698663
2019,101,25.25,86.65,10.49,MT,Cuiabá,Centro-Oeste,2019-04-11,422.31203255942756,26.698855721393038,-1.8509863013698649
2019,101,25.25,86.65,10.49,MT,Cuiabá,Centro-Oeste,2019-04-11,422.31203255942756,26.691683168316832,-1.8509863013698649
2019,102,25.75,83.07,4.86,MT,Cuiabá,Centro-Oeste,2019-04-12,366.27037808577603,26.687044334975372,-1.3509863013698649
2019,102,25.75,83.07,4.86,MT,Cuiabá,Centro-Oeste,2019-04-12,366.27037808577603,26.682450980392158,-1.3509863013698649
